0.000000000000000000e+00,4.859154929577464976e-01,5.142857142857142350e-01,4.444444444444444198e-01,5.062499999999999778e-01,1.000000000000000000e+00,5.249169435215946811e-01,5.333333333333333259e-01,5.419354838709677935e-01,5.999999999999999778e-01,5.586206896551724199e-01,7.500000000000000000e-01,4.917491749174917604e-01,5.609756097560976151e-01,4.705882352941176405e-01,4.369747899159663884e-01,5.140845070422535024e-01,7.058823529411765163e-01,6.400000000000000133e-01,5.000000000000000000e-01,5.000000000000000000e-01,4.245283018867924696e-01,5.374999999999999778e-01,0.000000000000000000e+00,4.669260700389105123e-01,4.814814814814814548e-01,5.181818181818181879e-01,5.343511450381679406e-01,5.314960629921260393e-01,4.688796680497925307e-01,4.722222222222222099e-01,5.111111111111110716e-01,4.444444444444444198e-01,4.333333333333333481e-01,5.789473684210526550e-01,2.857142857142856984e-01,4.166666666666666852e-01,5.526315789473684736e-01,4.902597402597402843e-01,4.871794871794871695e-01,4.255319148936170248e-01,4.285714285714285476e-01,5.603448275862068506e-01,5.999999999999999778e-01,4.242424242424242542e-01,4.957264957264957417e-01,5.233644859813083583e-01,0.000000000000000000e+00,4.615384615384615641e-01,5.086956521739129933e-01,5.315614617940199738e-01,4.538461538461538436e-01,5.077720207253886286e-01,5.227272727272727071e-01,4.583333333333333148e-01,5.000000000000000000e-01,5.151515151515151381e-01,5.421686746987951500e-01,1.250000000000000000e-01,4.891304347826087029e-01,5.111111111111110716e-01,6.388888888888888395e-01,5.348837209302325091e-01,5.126582278481012223e-01,4.558404558404558493e-01,5.693430656934306278e-01,0.000000000000000000e+00,4.550898203592814162e-01,4.957983193277311074e-01,5.000000000000000000e-01,4.224137931034482873e-01,5.749999999999999556e-01,4.390243902439024404e-01,4.625407166123778335e-01,4.479166666666666852e-01,5.384615384615384359e-01,6.250000000000000000e-01,6.041666666666666297e-01,4.920634920634920362e-01,5.000000000000000000e-01,5.555555555555555802e-01,3.333333333333333148e-01,5.862068965517240882e-01,4.490740740740740700e-01,4.285714285714285476e-01,4.940476190476190688e-01,5.036496350364964014e-01,5.495867768595040781e-01,5.662650602409639022e-01,5.428571428571428159e-01,5.573770491803278215e-01,5.581395348837209225e-01,4.444444444444444198e-01,4.285714285714285476e-01,5.217391304347825942e-01,4.848484848484848619e-01,4.759999999999999787e-01,4.962406015037593709e-01,3.793103448275861878e-01,5.050505050505050830e-01,4.639639639639639435e-01,4.791666666666666852e-01,5.245901639344262568e-01,4.117647058823529216e-01,7.500000000000000000e-01,4.500000000000000111e-01,4.411764705882352811e-01,8.000000000000000444e-01,0.000000000000000000e+00,4.655172413793103314e-01,4.823529411764705954e-01,5.563380281690141205e-01,1.000000000000000000e+00,3.157894736842105088e-01
4.859154929577464976e-01,0.000000000000000000e+00,5.543478260869565410e-01,2.926829268292682751e-01,5.722543352601155986e-01,5.771812080536913303e-01,4.257028112449799395e-01,5.135135135135134865e-01,5.549295774647887702e-01,5.678391959798995137e-01,5.079787234042553168e-01,5.476190476190476719e-01,4.405940594059405968e-01,4.406779661016949068e-01,4.591194968553459210e-01,5.034965034965035446e-01,4.119601328903654269e-01,4.068965517241379115e-01,4.947368421052631415e-01,4.609218436873747660e-01,4.523809523809523836e-01,4.756756756756757021e-01,5.229885057471264087e-01,0.000000000000000000e+00,5.074074074074074181e-01,4.480519480519480346e-01,4.799999999999999822e-01,5.228426395939086424e-01,4.675324675324675217e-01,4.668192219679633825e-01,4.722222222222222099e-01,4.418604651162790775e-01,4.852941176470588203e-01,4.556962025316455556e-01,5.358851674641148533e-01,4.313725490196078649e-01,4.484536082474226970e-01,4.444444444444444198e-01,4.861878453038673831e-01,4.933333333333333459e-01,4.396551724137930939e-01,4.864864864864865135e-01,4.958677685950413361e-01,4.285714285714285476e-01,5.365853658536585691e-01,5.727272727272727515e-01,3.897435897435897467e-01,5.602094240837696137e-01,3.882352941176470673e-01,5.111876075731497382e-01,4.533333333333333104e-01,4.177215189873417778e-01,4.512195121951219634e-01,4.560260586319218046e-01,4.972067039106145003e-01,4.799999999999999822e-01,5.937500000000000000e-01,3.913043478260869734e-01,5.245901639344262568e-01,4.571428571428571286e-01,3.250000000000000111e-01,5.520000000000000462e-01,4.462365591397849385e-01,4.272727272727272485e-01,5.142857142857142350e-01,5.641025641025640969e-01,4.266666666666666941e-01,4.893617021276595591e-01,4.553571428571428492e-01,4.454545454545454364e-01,4.210526315789473450e-01,4.328358208955223607e-01,4.915254237288135819e-01,4.901477832512315391e-01,4.095744680851063912e-01,4.903846153846153633e-01,5.089285714285713969e-01,6.626506024096385783e-01,5.130434782608696009e-01,4.927536231884058204e-01,4.000000000000000222e-01,4.423076923076922906e-01,5.243902439024390461e-01,4.747774480712166345e-01,5.138888888888888395e-01,4.918699186991870032e-01,4.640371229698375677e-01,4.878048780487804770e-01,4.962406015037593709e-01,5.000000000000000000e-01,5.457746478873239937e-01,5.492957746478873693e-01,4.683098591549295642e-01,4.429530201342282147e-01,4.368421052631579204e-01,4.406779661016949068e-01,5.000000000000000000e-01,5.060240963855421326e-01,3.737373737373737570e-01,5.581395348837209225e-01,4.450867052023121384e-01,5.222222222222222543e-01,4.820143884892086339e-01,4.680851063829787329e-01,0.000000000000000000e+00,4.396135265700483186e-01,4.851485148514851353e-01,0.000000000000000000e+00,5.378151260504201447e-01,4.662162162162162282e-01,4.654088050314465486e-01,4.351851851851851749e-01,5.000000000000000000e-01,4.901960784313725283e-01
5.142857142857142350e-01,5.543478260869565410e-01,0.000000000000000000e+00,4.687500000000000000e-01,5.568181818181817677e-01,5.803571428571429047e-01,4.894736842105263386e-01,4.903474903474903668e-01,5.831134564643799534e-01,4.567901234567900981e-01,5.565476190476190688e-01,5.234375000000000000e-01,4.808259587020649040e-01,4.782608695652174058e-01,4.352941176470588314e-01,5.279503105590062084e-01,4.916201117318435565e-01,5.079365079365079083e-01,5.454545454545454142e-01,5.632911392405063333e-01,4.433962264150943522e-01,4.945054945054945250e-01,5.000000000000000000e-01,0.000000000000000000e+00,4.882629107981220629e-01,2.881355932203389925e-01,5.263157894736841813e-01,5.325077399380805376e-01,4.685990338164251479e-01,5.151515151515151381e-01,4.666666666666666741e-01,5.217391304347825942e-01,5.902777777777777901e-01,4.259259259259259300e-01,5.714285714285713969e-01,6.250000000000000000e-01,3.953488372093023062e-01,5.632653061224489610e-01,5.159090909090908728e-01,4.845360824742268036e-01,5.189873417721518889e-01,6.116504854368931543e-01,4.873417721518987222e-01,4.516129032258064391e-01,6.250000000000000000e-01,4.961240310077519311e-01,4.924623115577889676e-01,5.953757225433525813e-01,5.736842105263157965e-01,5.500000000000000444e-01,5.461741424802111222e-01,4.739884393063583667e-01,5.023474178403756207e-01,5.057034220532319324e-01,5.476635514018691753e-01,5.400000000000000355e-01,5.744680851063830307e-01,4.779411764705882582e-01,6.538461538461538547e-01,5.329949238578680637e-01,5.666666666666666519e-01,5.649350649350649567e-01,5.038759689922480689e-01,5.395683453237409832e-01,5.486111111111111605e-01,5.473684210526316152e-01,4.021739130434782705e-01,5.597484276729559616e-01,5.451263537906136936e-01,5.555555555555555802e-01,4.503816793893129500e-01,5.268817204301075030e-01,4.963235294117647189e-01,5.037037037037036535e-01,5.714285714285713969e-01,5.441176470588234837e-01,5.136986301369863561e-01,5.490196078431373028e-01,4.166666666666666852e-01,5.028571428571428914e-01,5.714285714285713969e-01,6.538461538461538547e-01,5.918367346938775420e-01,4.259259259259259300e-01,5.308641975308642236e-01,4.210526315789473450e-01,5.086206896551723755e-01,4.555160142348754215e-01,5.571428571428571619e-01,5.039370078740157410e-01,5.875000000000000222e-01,5.873786407766989903e-01,4.705882352941176405e-01,1.666666666666666574e-01,4.938271604938271331e-01,5.785123966942148366e-01,4.587155963302752548e-01,5.151515151515151381e-01,4.563106796116505048e-01,5.406698564593301892e-01,4.531250000000000000e-01,5.641025641025640969e-01,5.454545454545454142e-01,5.918367346938775420e-01,1.000000000000000000e+00,5.106382978723403854e-01,5.810810810810810301e-01,5.000000000000000000e-01,6.666666666666666297e-01,3.793103448275861878e-01,3.750000000000000000e-01,4.509803921568627527e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.444444444444444198e-01,2.926829268292682751e-01,4.687500000000000000e-01,0.000000000000000000e+00,4.888888888888888729e-01,3.333333333333333148e-01,4.964539007092198530e-01,5.172413793103448620e-01,4.307692307692307931e-01,3.636363636363636465e-01,4.745762711864406902e-01,1.428571428571428492e-01,4.042553191489361430e-01,4.062500000000000000e-01,3.214285714285714524e-01,5.999999999999999778e-01,5.555555555555555802e-01,3.333333333333333148e-01,6.190476190476190688e-01,4.492753623188405765e-01,2.972972972972973138e-01,4.786324786324786529e-01,2.352941176470588203e-01,0.000000000000000000e+00,4.199999999999999845e-01,5.102040816326530726e-01,2.857142857142856984e-01,3.902439024390244038e-01,4.545454545454545303e-01,4.634146341463414864e-01,5.555555555555555802e-01,3.750000000000000000e-01,5.000000000000000000e-01,5.937500000000000000e-01,4.000000000000000222e-01,5.384615384615384359e-01,5.357142857142856984e-01,8.571428571428570953e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.172413793103448620e-01,4.000000000000000222e-01,3.157894736842105088e-01,1.111111111111111049e-01,4.117647058823529216e-01,4.324324324324324564e-01,3.278688524590163689e-01,5.000000000000000000e-01,6.562500000000000000e-01,5.462962962962962798e-01,5.208333333333333703e-01,5.882352941176470784e-01,4.666666666666666741e-01,4.117647058823529216e-01,3.972602739726027177e-01,3.333333333333333148e-01,4.390243902439024404e-01,6.250000000000000000e-01,5.000000000000000000e-01,2.916666666666666852e-01,5.833333333333333703e-01,5.625000000000000000e-01,3.913043478260869734e-01,4.166666666666666852e-01,5.652173913043477826e-01,8.181818181818182323e-01,5.999999999999999778e-01,4.477611940298507620e-01,2.800000000000000266e-01,4.705882352941176405e-01,5.230769230769231060e-01,4.642857142857143016e-01,6.363636363636363535e-01,4.561403508771929571e-01,4.347826086956521618e-01,5.000000000000000000e-01,3.846153846153846367e-01,5.000000000000000000e-01,5.000000000000000000e-01,7.142857142857143016e-01,7.500000000000000000e-01,5.000000000000000000e-01,5.185185185185184897e-01,3.584905660377358250e-01,4.576271186440677985e-01,4.715447154471544833e-01,4.186046511627907196e-01,3.555555555555555691e-01,6.250000000000000000e-01,3.750000000000000000e-01,6.296296296296296502e-01,4.444444444444444198e-01,6.086956521739130821e-01,7.142857142857143016e-01,5.000000000000000000e-01,3.269230769230769273e-01,5.000000000000000000e-01,5.000000000000000000e-01,4.666666666666666741e-01,4.615384615384615641e-01,4.464285714285714524e-01,4.482758620689655249e-01,5.555555555555555802e-01,5.769230769230768718e-01,3.076923076923077094e-01,6.296296296296296502e-01,5.999999999999999778e-01,5.999999999999999778e-01,7.500000000000000000e-01,5.000000000000000000e-01,5.625000000000000000e-01,4.729729729729729715e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.062499999999999778e-01,5.722543352601155986e-01,5.568181818181817677e-01,4.888888888888888729e-01,0.000000000000000000e+00,5.192307692307692735e-01,4.699248120300751896e-01,5.725646123260437204e-01,4.904632152588556115e-01,4.886363636363636465e-01,5.828220858895705181e-01,5.633802816901408717e-01,4.745762711864406902e-01,5.238095238095238360e-01,4.857142857142857095e-01,5.324232081911263181e-01,5.882352941176470784e-01,5.755395683453237154e-01,5.733333333333333615e-01,5.934959349593496025e-01,5.068493150684931781e-01,5.263157894736841813e-01,5.357142857142856984e-01,0.000000000000000000e+00,5.858208955223880299e-01,4.473684210526315819e-01,4.799999999999999822e-01,5.225225225225225145e-01,5.737704918032786594e-01,4.222222222222222210e-01,4.799999999999999822e-01,5.681818181818182323e-01,5.107913669064748641e-01,4.909090909090909061e-01,5.180722891566265087e-01,5.999999999999999778e-01,5.161290322580645018e-01,5.748031496062991907e-01,4.581818181818181901e-01,5.185185185185184897e-01,5.466666666666666341e-01,5.967741935483871218e-01,5.281690140845070047e-01,4.457831325301204739e-01,6.153846153846154188e-01,6.085271317829457072e-01,3.821656050955414274e-01,5.450236966824644202e-01,5.330396475770925457e-01,5.056179775280899014e-01,4.980842911877394474e-01,4.025974025974026205e-01,5.094936708860760000e-01,5.062761506276151069e-01,4.710526315789473895e-01,5.937500000000000000e-01,5.705128205128204844e-01,4.600000000000000200e-01,4.782608695652174058e-01,4.974874371859296374e-01,5.357142857142856984e-01,5.392156862745097756e-01,5.071428571428571175e-01,4.383561643835616195e-01,5.333333333333333259e-01,6.338028169014084945e-01,5.369127516778523512e-01,3.191489361702127825e-01,5.536480686695278708e-01,6.105769230769231282e-01,4.269662921348314488e-01,5.418326693227091262e-01,5.395683453237409832e-01,5.256410256410256610e-01,5.348837209302325091e-01,5.325670498084291715e-01,6.543209876543210068e-01,5.053763440860215006e-01,4.249999999999999889e-01,5.549132947976878061e-01,4.473684210526315819e-01,3.571428571428571508e-01,5.865921787709497126e-01,6.344827586206897019e-01,5.235294117647059098e-01,5.693430656934306278e-01,3.707865168539326017e-01,5.482954545454545858e-01,5.528169014084507449e-01,4.642857142857143016e-01,5.871559633027523262e-01,5.630252100840336116e-01,4.936708860759493889e-01,5.070422535211267512e-01,5.269461077844311836e-01,5.512195121951219967e-01,5.115384615384614975e-01,5.370370370370370905e-01,5.114503816793892765e-01,5.072463768115942351e-01,5.416666666666666297e-01,5.979729729729730270e-01,6.355555555555555403e-01,5.847457627118644030e-01,4.000000000000000222e-01,5.593220338983050377e-01,5.967078189300411006e-01,5.666666666666666519e-01,6.576576576576577127e-01,5.319148936170212671e-01,5.000000000000000000e-01,4.545454545454545303e-01,7.142857142857143016e-01,5.396825396825396526e-01
1.000000000000000000e+00,5.771812080536913303e-01,5.803571428571429047e-01,3.333333333333333148e-01,5.192307692307692735e-01,0.000000000000000000e+00,5.464480874316940406e-01,4.705882352941176405e-01,5.856164383561643927e-01,4.705882352941176405e-01,5.810810810810810301e-01,3.333333333333333148e-01,5.563549160671462657e-01,5.945945945945946276e-01,5.921052631578946901e-01,5.342465753424657793e-01,5.546558704453441457e-01,5.384615384615384359e-01,3.750000000000000000e-01,5.639810426540284860e-01,5.242290748898678077e-01,6.388888888888888395e-01,5.405405405405405705e-01,0.000000000000000000e+00,5.213675213675214026e-01,5.063829787234042090e-01,5.000000000000000000e-01,5.544554455445545038e-01,4.788135593220338992e-01,4.931506849315068219e-01,6.034482758620689502e-01,5.999999999999999778e-01,5.698924731182796188e-01,5.581395348837209225e-01,5.454545454545454142e-01,4.761904761904761640e-01,5.299145299145299193e-01,5.971223021582733326e-01,5.107296137339055742e-01,5.454545454545454142e-01,5.720930232558139039e-01,4.230769230769230727e-01,5.735294117647058432e-01,5.000000000000000000e-01,5.909090909090909394e-01,6.371681415929203451e-01,5.821596244131455045e-01,3.571428571428571508e-01,3.958333333333333148e-01,5.705128205128204844e-01,5.246913580246913567e-01,4.444444444444444198e-01,5.191489361702127381e-01,6.666666666666666297e-01,4.693877551020408379e-01,5.999999999999999778e-01,6.060606060606060774e-01,5.512820512820513219e-01,6.727272727272727293e-01,5.581395348837209225e-01,5.600000000000000533e-01,6.388888888888888395e-01,5.620437956204379359e-01,5.882352941176470784e-01,5.755102040816326703e-01,5.714285714285713969e-01,0.000000000000000000e+00,4.534883720930232287e-01,6.142857142857143238e-01,8.000000000000000444e-01,5.999999999999999778e-01,5.333333333333333259e-01,2.142857142857142738e-01,4.913294797687861037e-01,5.116279069767442067e-01,5.964912280701754055e-01,5.000000000000000000e-01,6.721311475409835756e-01,5.260115606936416333e-01,4.285714285714285476e-01,7.500000000000000000e-01,4.166666666666666852e-01,6.037735849056603543e-01,5.597014925373133831e-01,5.641025641025640969e-01,5.270270270270269730e-01,5.294117647058823595e-01,4.473684210526315819e-01,5.625000000000000000e-01,5.217391304347825942e-01,6.898734177215190000e-01,5.979999999999999760e-01,6.363636363636363535e-01,5.317460317460317443e-01,5.405405405405405705e-01,5.714285714285713969e-01,6.296296296296296502e-01,4.880952380952380820e-01,5.294117647058823595e-01,4.199999999999999845e-01,5.436241610738254959e-01,5.342465753424657793e-01,4.534883720930232287e-01,6.571428571428571397e-01,1.000000000000000000e+00,2.500000000000000000e-01,5.256410256410256610e-01,5.000000000000000000e-01,0.000000000000000000e+00,5.454545454545454142e-01,5.200000000000000178e-01,3.846153846153846367e-01,1.000000000000000000e+00,5.000000000000000000e-01
5.249169435215946811e-01,4.257028112449799395e-01,4.894736842105263386e-01,4.964539007092198530e-01,4.699248120300751896e-01,5.464480874316940406e-01,0.000000000000000000e+00,5.359589041095890183e-01,5.271149674620390080e-01,4.965753424657534110e-01,5.242537313432835688e-01,5.042979942693409656e-01,4.361445783132530396e-01,4.565217391304347561e-01,4.663212435233160535e-01,4.137931034482758563e-01,5.267993874425727086e-01,4.803149606299212393e-01,5.434782608695651884e-01,5.427435387673956724e-01,3.960000000000000187e-01,5.078369905956112706e-01,3.970588235294117418e-01,0.000000000000000000e+00,4.750733137829912245e-01,4.810126582278481111e-01,4.959785522788203727e-01,4.842519685039369803e-01,4.285714285714285476e-01,4.844720496894410200e-01,4.536082474226804107e-01,5.217391304347825942e-01,5.472972972972972583e-01,4.530201342281879318e-01,5.194805194805194315e-01,4.772727272727272929e-01,4.814814814814814548e-01,5.066079295154185536e-01,4.889336016096579307e-01,4.305555555555555802e-01,4.645892351274787391e-01,4.638554216867469826e-01,5.059382422802850554e-01,4.438202247191010974e-01,5.243243243243242979e-01,5.619047619047619069e-01,5.270700636942675654e-01,5.438596491228070429e-01,4.270833333333333148e-01,5.286144578313253239e-01,5.221518987341772222e-01,5.684647302904564103e-01,4.785100286532951164e-01,4.504132231404958664e-01,4.348659003831417680e-01,6.166666666666666963e-01,5.169491525423728362e-01,5.000000000000000000e-01,5.620437956204379359e-01,5.117647058823528994e-01,6.066666666666666874e-01,6.011560693641618824e-01,4.648318042813455730e-01,4.696356275303643635e-01,5.017730496453900457e-01,6.476190476190476497e-01,4.755555555555555647e-01,4.805194805194805130e-01,4.937027707808564481e-01,5.245901639344262568e-01,4.728682170542635732e-01,4.606451612903225690e-01,4.836601307189542509e-01,4.252696456086286769e-01,4.236760124610591816e-01,4.836956521739130266e-01,5.622119815668202847e-01,5.530303030303029832e-01,4.622641509433962348e-01,5.000000000000000000e-01,5.076923076923076650e-01,4.311926605504587395e-01,5.454545454545454142e-01,4.727272727272727182e-01,5.151515151515151381e-01,4.826388888888888951e-01,4.645799011532125156e-01,5.024154589371980784e-01,5.238095238095238360e-01,5.049504950495049549e-01,5.117845117845117864e-01,5.896414342629482386e-01,5.180467091295116733e-01,4.137931034482758563e-01,4.776119402985074536e-01,5.012787723785165905e-01,4.634146341463414864e-01,4.658634538152610638e-01,4.206896551724138011e-01,4.805194805194805130e-01,4.844444444444444553e-01,5.119047619047618625e-01,4.855072463768115854e-01,4.402985074626865614e-01,4.705882352941176405e-01,4.528688524590163689e-01,4.222222222222222210e-01,2.500000000000000000e-01,4.597701149425287293e-01,4.432989690721649279e-01,2.580645161290322509e-01,5.104712041884816864e-01,1.000000000000000000e+00,4.166666666666666852e-01
5.333333333333333259e-01,5.135135135135134865e-01,4.903474903474903668e-01,5.172413793103448620e-01,5.725646123260437204e-01,4.705882352941176405e-01,5.359589041095890183e-01,0.000000000000000000e+00,5.215946843853820347e-01,5.000000000000000000e-01,5.620567375886524886e-01,4.680851063829787329e-01,5.173333333333333117e-01,4.676258992805755188e-01,4.347826086956521618e-01,4.658493870402802273e-01,5.241730279898219047e-01,4.948453608247422864e-01,5.698924731182796188e-01,5.829741379310344751e-01,4.292452830188679402e-01,5.536480686695278708e-01,5.451263537906136936e-01,0.000000000000000000e+00,4.893617021276595591e-01,5.233532934131736036e-01,5.581395348837209225e-01,5.310245310245310657e-01,5.012345679012345512e-01,4.978902953586498148e-01,4.886363636363636465e-01,4.261363636363636465e-01,5.803108808290154963e-01,4.701754385964912464e-01,5.714285714285713969e-01,5.098039215686274161e-01,4.779874213836478036e-01,5.607064017660043920e-01,5.380228136882129197e-01,5.568862275449101285e-01,5.758620689655172820e-01,5.510204081632652517e-01,5.144032921810699488e-01,5.652173913043477826e-01,5.806451612903226200e-01,5.625000000000000000e-01,4.763779527559054983e-01,5.697674418604651292e-01,5.450643776824034559e-01,4.933333333333333459e-01,5.301455301455301194e-01,5.222929936305732435e-01,5.544217687074829426e-01,4.583333333333333148e-01,4.872944693572496266e-01,5.200000000000000178e-01,5.326086956521739468e-01,4.540229885057471271e-01,6.271186440677966045e-01,4.950495049504950451e-01,5.222222222222222543e-01,5.576323987538940319e-01,4.500000000000000111e-01,5.230263157894736725e-01,5.356662180349932578e-01,6.063492063492063044e-01,6.315789473684210176e-01,5.601503759398496207e-01,5.000000000000000000e-01,5.396825396825396526e-01,5.172413793103448620e-01,4.749999999999999778e-01,4.932126696832579427e-01,5.068027210884353817e-01,4.349206349206349298e-01,5.359116022099447152e-01,6.086956521739130821e-01,5.316455696202531112e-01,5.180722891566265087e-01,5.229007633587786641e-01,6.153846153846154188e-01,5.647058823529411686e-01,5.220125786163521964e-01,5.426229508196721563e-01,5.290102389078498168e-01,5.190343546889507609e-01,5.142531356898517592e-01,5.362318840579710644e-01,5.897435897435897578e-01,5.088967971530249379e-01,5.846153846153846478e-01,4.934210526315789269e-01,4.112149532710280275e-01,4.615384615384615641e-01,5.280898876404493958e-01,5.000000000000000000e-01,5.851602023608768466e-01,4.776536312849162247e-01,4.894736842105263386e-01,4.958217270194986148e-01,5.218579234972677838e-01,5.561797752808989026e-01,5.291479820627802422e-01,4.979253112033195094e-01,5.000000000000000000e-01,5.308219178082191902e-01,4.826175869120654660e-01,4.516129032258064391e-01,5.161290322580645018e-01,4.847328244274808906e-01,4.690265486725663791e-01,4.666666666666666741e-01,3.333333333333333148e-01,4.724409448818897572e-01
5.419354838709677935e-01,5.549295774647887702e-01,5.831134564643799534e-01,4.307692307692307931e-01,4.904632152588556115e-01,5.856164383561643927e-01,5.271149674620390080e-01,5.215946843853820347e-01,0.000000000000000000e+00,5.696721311475410054e-01,5.458015267175572172e-01,5.000000000000000000e-01,4.920273348519362266e-01,4.609375000000000000e-01,5.602240896358543498e-01,5.227586206896551735e-01,5.099337748344371368e-01,6.331658291457286092e-01,6.288659793814432852e-01,5.380228136882129197e-01,4.467005076142132047e-01,5.128205128205127750e-01,4.572490706319702336e-01,0.000000000000000000e+00,4.795918367346938549e-01,4.588607594936708889e-01,5.662921348314606806e-01,5.558739255014326641e-01,5.359477124183006369e-01,4.779661016949152685e-01,4.709897610921501832e-01,5.312500000000000000e-01,5.744680851063830307e-01,5.187969924812030342e-01,5.999999999999999778e-01,6.153846153846154188e-01,5.128205128205127750e-01,5.791666666666667185e-01,5.304347826086956985e-01,4.881516587677725005e-01,5.349854227405247409e-01,5.509761388286333883e-01,5.727272727272727515e-01,4.660194174757281704e-01,4.705882352941176405e-01,5.425531914893616525e-01,5.827160493827160392e-01,5.877862595419847125e-01,5.550847457627118287e-01,5.849056603773584717e-01,5.010799136069113979e-01,5.408163265306122902e-01,5.803571428571429047e-01,4.293785310734463123e-01,5.574112734864300478e-01,5.528455284552845628e-01,4.835164835164835195e-01,5.643564356435643026e-01,5.357142857142856984e-01,4.000000000000000222e-01,4.249999999999999889e-01,4.357142857142857206e-01,4.606299212598425341e-01,4.784688995215310992e-01,5.718849840255590955e-01,6.074766355140186480e-01,5.102040816326530726e-01,5.480769230769231282e-01,5.693160813308687507e-01,4.622641509433962348e-01,4.861111111111111049e-01,5.251798561151078681e-01,5.431654676258992342e-01,5.486862442040185694e-01,5.259259259259259078e-01,5.425219941348973229e-01,6.497890295358649260e-01,5.936739659367397115e-01,5.465201465201464659e-01,5.654761904761904656e-01,4.848484848484848619e-01,5.270270270270269730e-01,6.603174603174603030e-01,4.902912621359223344e-01,4.960629921259842590e-01,5.348837209302325091e-01,5.123152709359606316e-01,5.376106194690265516e-01,5.291576673866090763e-01,5.882352941176470784e-01,5.937500000000000000e-01,5.457317073170732113e-01,5.098039215686274161e-01,5.374999999999999778e-01,4.698795180722891707e-01,5.732142857142856762e-01,4.682539682539682557e-01,5.054229934924078238e-01,3.965517241379310498e-01,5.789473684210526550e-01,5.236842105263157521e-01,4.736842105263157632e-01,5.885416666666666297e-01,4.367816091954023205e-01,3.333333333333333148e-01,5.854214123006833415e-01,5.047619047619047450e-01,2.000000000000000111e-01,5.616438356164383805e-01,4.210526315789473450e-01,5.189189189189189477e-01,4.054054054054054279e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.999999999999999778e-01,5.678391959798995137e-01,4.567901234567900981e-01,3.636363636363636465e-01,4.886363636363636465e-01,4.705882352941176405e-01,4.965753424657534110e-01,5.000000000000000000e-01,5.696721311475410054e-01,0.000000000000000000e+00,5.000000000000000000e-01,4.444444444444444198e-01,4.785478547854785658e-01,3.750000000000000000e-01,4.615384615384615641e-01,4.687500000000000000e-01,4.726027397260273988e-01,4.642857142857143016e-01,4.666666666666666741e-01,5.100864553314120586e-01,4.913793103448275690e-01,5.463917525773195338e-01,5.693430656934306278e-01,0.000000000000000000e+00,4.566929133858267931e-01,4.866666666666666918e-01,5.373831775700934621e-01,5.178571428571429047e-01,5.515320334261838431e-01,4.862385321100917701e-01,5.570776255707762248e-01,5.172413793103448620e-01,5.864661654135338020e-01,4.432989690721649279e-01,3.877551020408163129e-01,5.357142857142856984e-01,5.000000000000000000e-01,4.782608695652174058e-01,4.893617021276595591e-01,6.422764227642276946e-01,4.774774774774774855e-01,4.189189189189189144e-01,5.322580645161290036e-01,3.333333333333333148e-01,4.230769230769230727e-01,4.838709677419354982e-01,5.109489051094890932e-01,5.625000000000000000e-01,4.957983193277311074e-01,4.491017964071856161e-01,5.248868778280543212e-01,5.128205128205127750e-01,5.105485232067510371e-01,5.000000000000000000e-01,4.893617021276595591e-01,7.500000000000000000e-01,4.912280701754385692e-01,4.919354838709677491e-01,1.666666666666666574e-01,4.861111111111111049e-01,5.333333333333333259e-01,5.436893203883494952e-01,4.799999999999999822e-01,4.122137404580152875e-01,5.151515151515151381e-01,6.343283582089552786e-01,3.846153846153846367e-01,5.416666666666666297e-01,5.388888888888888618e-01,4.333333333333333481e-01,4.920634920634920362e-01,1.875000000000000000e-01,4.878048780487804770e-01,4.926686217008797719e-01,3.958333333333333148e-01,4.343434343434343647e-01,4.799999999999999822e-01,5.813953488372093359e-01,4.809384164222874070e-01,4.000000000000000222e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.933333333333333792e-01,5.152671755725191094e-01,4.927536231884058204e-01,5.195652173913043459e-01,4.576271186440677985e-01,4.876033057851239527e-01,5.283018867924528239e-01,5.280898876404493958e-01,5.475113122171946234e-01,4.408602150537634379e-01,4.827586206896551935e-01,2.727272727272727071e-01,5.348837209302325091e-01,4.874999999999999889e-01,4.745762711864406902e-01,5.151515151515151381e-01,4.886363636363636465e-01,5.283018867924528239e-01,5.085324232081911422e-01,3.750000000000000000e-01,5.082872928176795924e-01,5.312500000000000000e-01,0.000000000000000000e+00,5.142857142857142350e-01,5.522388059701492935e-01,4.166666666666666852e-01,4.000000000000000222e-01,3.499999999999999778e-01,4.100719424460431695e-01,4.827586206896551935e-01,0.000000000000000000e+00,6.428571428571429047e-01
